id,retweeted_status.id,created_at,retweeted_status.created_at,user.screen_name,user.id,user.followers_count,user.friends_count,retweeted_status.user.screen_name,retweeted_status.user.id,retweeted_status.user.followers_count,retweeted_status.user.friends_count
retweeted_status.retweet_count
804208359666761728,365694278845997057,Thu Dec 01 06:19:49 +0000 2016,Fri Aug 09 04:41:25 +0000 2013,_tyrfing,2875882289,1212,291,realDonaldTrump,25073877,16420303,40,1105
804209510495780864,365694278845997057,Thu Dec 01 06:24:23 +0000 2016,Fri Aug 09 04:41:25 +0000 2013,sproutdash,4836107061,310,105,realDonaldTrump,25073877,16420429,40,1106
804210969119510528,365694278845997057,Thu Dec 01 06:30:11 +0000 2016,Fri Aug 09 04:41:25 +0000 2013,WaifuKaori,3390221867,350,221,realDonaldTrump,25073877,16420622,40,1107
804212297967304704,365694278845997057,Thu Dec 01 06:35:28 +0000 2016,Fri Aug 09 04:41:25 +0000 2013,Iycanroc,143232922,221,549,realDonaldTrump,25073877,16420765,40,1108
804212373863235584,365694278845997057,Thu Dec 01 06:35:46 +0000 2016,Fri Aug 09 04:41:25 +0000 2013,ZaWarudad,420717649,784,431,realDonaldTrump,25073877,16420771,40,1109
820390166204321792,365694278845997057,Sat Jan 14 22:00:32 +0000 2017,Fri Aug 09 04:41:25 +0000 2013,TENKOHIJIKATA,1082782201,6926,91,realDonaldTrump,25073877,19848014,42,1096
820912068509302784,365694278845997057,Mon Jan 16 08:34:23 +0000 2017,Fri Aug 09 04:41:25 +0000 2013,mearmsmearms,4708960514,80,501,realDonaldTrump,25073877,19989843,42,1096
822521435595960324,365694278845997057,Fri Jan 20 19:09:26 +0000 2017,Fri Aug 09 04:41:25 +0000 2013,Interstate_85,248446275,1156,3806,realDonaldTrump,25073877,20706422,42,1100
822521095752450048,365694278845997057,Fri Jan 20 19:08:05 +0000 2017,Fri Aug 09 04:41:25 +0000 2013,LiloZXG,770071573818638341,401,136,realDonaldTrump,25073877,20705757,42,1096
822522527444508672,365694278845997057,Fri Jan 20 19:13:46 +0000 2017,Fri Aug 09 04:41:25 +0000 2013,michaelclayt0n1,742762550446559233,183,103,realDonaldTrump,25073877,20708668,42,1106
822522527444508672,365694278845997057,Fri Jan 20 19:13:46 +0000 2017,Fri Aug 09 04:41:25 +0000 2013,michaelclayt0n1,742762550446559233,183,103,realDonaldTrump,25073877,20708668,42,1106
822527967498797056,365694278845997057,Fri Jan 20 19:35:23 +0000 2017,Fri Aug 09 04:41:25 +0000 2013,malfoy_irl,389749514,172,305,realDonaldTrump,25073877,20718793,42,1111
822528644090368005,365694278845997057,Fri Jan 20 19:38:05 +0000 2017,Fri Aug 09 04:41:25 +0000 2013,MemeMaster9001,2806413011,90,149,realDonaldTrump,25073877,20720063,42,1112
822521522954768384,365694278845997057,Fri Jan 20 19:09:47 +0000 2017,Fri Aug 09 04:41:25 +0000 2013,HOXF0UND,778474971702198273,318,419,realDonaldTrump,25073877,20706438,42,1101
822521337642041345,365694278845997057,Fri Jan 20 19:09:03 +0000 2017,Fri Aug 09 04:41:25 +0000 2013,Helma_Lennartz,199152115,691,748,realDonaldTrump,25073877,20706102,42,1098
822524103496085504,365694278845997057,Fri Jan 20 19:20:02 +0000 2017,Fri Aug 09 04:41:25 +0000 2013,PashaKharmov,817265001710788611,90,277,realDonaldTrump,25073877,20711488,42,1110
822535916568903685,365694278845997057,Fri Jan 20 20:06:59 +0000 2017,Fri Aug 09 04:41:25 +0000 2013,MellonFollie,59995042,1626,4975,realDonaldTrump,25073877,20731873,42,1113
822537084800008193,365694278845997057,Fri Jan 20 20:11:37 +0000 2017,Fri Aug 09 04:41:25 +0000 2013,nazbowling,766117315003940864,192,123,realDonaldTrump,25073877,20734080,42,1114
822524850073833473,365694278845997057,Fri Jan 20 19:23:00 +0000 2017,Fri Aug 09 04:41:25 +0000 2013,skwrk,21537801,41,181,realDonaldTrump,25073877,20712827,42,1111
822540981430087681,788912595189112832,Fri Jan 20 20:27:06 +0000 2017,Thu Oct 20 01:19:54 +0000 2016,VannessaAgnew,813727703882993665,20,120,USAneedsTRUMP,3974665634,40896,1794,3675
822524103496085504,365694278845997057,Fri Jan 20 19:20:02 +0000 2017,Fri Aug 09 04:41:25 +0000 2013,PashaKharmov,817265001710788611,90,277,realDonaldTrump,25073877,20711488,42,1110
823082889499803648,365694278845997057,Sun Jan 22 08:20:27 +0000 2017,Fri Aug 09 04:41:25 +0000 2013,ryanbarrisbased,475291690,2709,609,realDonaldTrump,25073877,21271184,41,1114
823083045553106944,365694278845997057,Sun Jan 22 08:21:04 +0000 2017,Fri Aug 09 04:41:25 +0000 2013,iH8RealLife,576804571,177,201,realDonaldTrump,25073877,21271264,41,1115
823083522785046531,365694278845997057,Sun Jan 22 08:22:58 +0000 2017,Fri Aug 09 04:41:25 +0000 2013,bodeined,2175190135,554,87,realDonaldTrump,25073877,21271619,41,1116
823083699390607360,365694278845997057,Sun Jan 22 08:23:40 +0000 2017,Fri Aug 09 04:41:25 +0000 2013,lys700,4847762753,105,79,realDonaldTrump,25073877,21271571,41,1117
823083796413095936,365694278845997057,Sun Jan 22 08:24:03 +0000 2017,Fri Aug 09 04:41:25 +0000 2013,TwoZeroSixGod,3051822049,2942,991,realDonaldTrump,25073877,21271747,41,1118
823084166413750273,365694278845997057,Sun Jan 22 08:25:32 +0000 2017,Fri Aug 09 04:41:25 +0000 2013,cunniada,715537693644599296,119,307,realDonaldTrump,25073877,21271765,41,1119
823084179617288192,365694278845997057,Sun Jan 22 08:25:35 +0000 2017,Fri Aug 09 04:41:25 +0000 2013,ANDYINTERNETS,150342980,1247,446,realDonaldTrump,25073877,21271912,41,1120
823084230909526017,365694278845997057,Sun Jan 22 08:25:47 +0000 2017,Fri Aug 09 04:41:25 +0000 2013,imfinnanutb,2792862451,344,150,realDonaldTrump,25073877,21271799,41,1121
823084303571701760,365694278845997057,Sun Jan 22 08:26:04 +0000 2017,Fri Aug 09 04:41:25 +0000 2013,nott_terrible,897717499,208,253,realDonaldTrump,25073877,21271832,41,1122
823084417501446146,365694278845997057,Sun Jan 22 08:26:31 +0000 2017,Fri Aug 09 04:41:25 +0000 2013,THEjoeydavis,265001718,219,420,realDonaldTrump,25073877,21272041,41,1123
823084803415080960,365694278845997057,Sun Jan 22 08:28:03 +0000 2017,Fri Aug 09 04:41:25 +0000 2013,benghazi_emails,41919012,648,1428,realDonaldTrump,25073877,21272247,41,1124
823085355570081792,365694278845997057,Sun Jan 22 08:30:15 +0000 2017,Fri Aug 09 04:41:25 +0000 2013,TJBNZ,208220080,1264,304,realDonaldTrump,25073877,21272513,41,1125
823085835759259648,365694278845997057,Sun Jan 22 08:32:10 +0000 2017,Fri Aug 09 04:41:25 +0000 2013,hsvnia,3097383315,54,52,realDonaldTrump,25073877,21272615,41,1126
823087338083536896,365694278845997057,Sun Jan 22 08:38:08 +0000 2017,Fri Aug 09 04:41:25 +0000 2013,kivothe,703810529064648704,346,174,realDonaldTrump,25073877,21273441,41,1127
823087449400295424,365694278845997057,Sun Jan 22 08:38:34 +0000 2017,Fri Aug 09 04:41:25 +0000 2013,Tigerfire12,1419546439,200,367,realDonaldTrump,25073877,21273507,41,1128
823088242404839424,365694278845997057,Sun Jan 22 08:41:43 +0000 2017,Fri Aug 09 04:41:25 +0000 2013,gurdubu,3065924379,288,429,realDonaldTrump,25073877,21273950,41,1129
823095099814907904,365694278845997057,Sun Jan 22 09:08:58 +0000 2017,Fri Aug 09 04:41:25 +0000 2013,MikedaBomb321,631696221,89,427,realDonaldTrump,25073877,21277342,41,1130
823098053183807489,365694278845997057,Sun Jan 22 09:20:42 +0000 2017,Fri Aug 09 04:41:25 +0000 2013,ryko1212,804917705912553472,41,103,realDonaldTrump,25073877,21278739,41,1131
823149171343589376,365694278845997057,Sun Jan 22 12:43:50 +0000 2017,Fri Aug 09 04:41:25 +0000 2013,spenceforg,3311630006,340,349,realDonaldTrump,25073877,21301362,41,1132
823186202123702274,365694278845997057,Sun Jan 22 15:10:59 +0000 2017,Fri Aug 09 04:41:25 +0000 2013,gangerodelicado,729576645267333120,2415,373,realDonaldTrump,25073877,21340335,41,1132
823187415883988993,365694278845997057,Sun Jan 22 15:15:48 +0000 2017,Fri Aug 09 04:41:25 +0000 2013,TeeSaxx,580112447,903,754,realDonaldTrump,25073877,21341815,41,1133
823191941923778560,365694278845997057,Sun Jan 22 15:33:47 +0000 2017,Fri Aug 09 04:41:25 +0000 2013,chanelsface,572078918,1019,90,realDonaldTrump,25073877,21347902,41,1137
823192162640785409,365694278845997057,Sun Jan 22 15:34:40 +0000 2017,Fri Aug 09 04:41:25 +0000 2013,aliahmadiyan3,822103456110571521,28,87,realDonaldTrump,25073877,21347941,41,1138
823193606064222209,365694278845997057,Sun Jan 22 15:40:24 +0000 2017,Fri Aug 09 04:41:25 +0000 2013,veryrareurl,602588128,922,379,realDonaldTrump,25073877,21350056,41,1138
823193903939592192,365694278845997057,Sun Jan 22 15:41:35 +0000 2017,Fri Aug 09 04:41:25 +0000 2013,TimDragonwagon,376923238,184,362,realDonaldTrump,25073877,21350272,41,1139
823199691655577601,365694278845997057,Sun Jan 22 16:04:35 +0000 2017,Fri Aug 09 04:41:25 +0000 2013,jorgepita778,129527211,357,290,realDonaldTrump,25073877,21357612,41,1140
823200438405238785,365694278845997057,Sun Jan 22 16:07:33 +0000 2017,Fri Aug 09 04:41:25 +0000 2013,bapeshits,4761003570,106,28,realDonaldTrump,25073877,21358543,41,1141
823204240709578752,365694278845997057,Sun Jan 22 16:22:40 +0000 2017,Fri Aug 09 04:41:25 +0000 2013,coreyeezy,634308391,573,574,realDonaldTrump,25073877,21363573,41,1142
823208021727838209,365694278845997057,Sun Jan 22 16:37:41 +0000 2017,Fri Aug 09 04:41:25 +0000 2013,Zarathustra,1733530549,192,129,realDonaldTrump,25073877,21368671,41,1143
823209141028188160,365694278845997057,Sun Jan 22 16:42:08 +0000 2017,Fri Aug 09 04:41:25 +0000 2013,madelinepowers0,3196371359,218,443,realDonaldTrump,25073877,21370098,41,1144
823214901648883713,365694278845997057,Sun Jan 22 17:05:01 +0000 2017,Fri Aug 09 04:41:25 +0000 2013,heckIing,3267497185,880,83,realDonaldTrump,25073877,21378674,41,1145
823222520526487553,365694278845997057,Sun Jan 22 17:35:18 +0000 2017,Fri Aug 09 04:41:25 +0000 2013,mccracken_bro,360363677,543,533,realDonaldTrump,25073877,21389237,41,1146
823239686982340609,365694278845997057,Sun Jan 22 18:43:31 +0000 2017,Fri Aug 09 04:41:25 +0000 2013,seabayer,889629919,706,293,realDonaldTrump,25073877,21409419,41,1147
823276324974428161,365694278845997057,Sun Jan 22 21:09:06 +0000 2017,Fri Aug 09 04:41:25 +0000 2013,ehsvrb,2743090091,359,237,realDonaldTrump,25073877,21449827,41,1147
823341261033799680,365694278845997057,Mon Jan 23 01:27:08 +0000 2017,Fri Aug 09 04:41:25 +0000 2013,Dank_Bars,4720427302,63,80,realDonaldTrump,25073877,21506730,41,1147
823382808823533568,365694278845997057,Mon Jan 23 04:12:13 +0000 2017,Fri Aug 09 04:41:25 +0000 2013,lowtide_lowlife,499297303,505,705,realDonaldTrump,25073877,21536209,41,1148
823385273019015170,365694278845997057,Mon Jan 23 04:22:01 +0000 2017,Fri Aug 09 04:41:25 +0000 2013,_bacongod_,470837574,655,465,realDonaldTrump,25073877,21537838,41,1149
