Time Difference,user.screen_name,Appearances
0 days 01:16:42.000000000,gigglepignoncer,2
0 days 01:16:42.000000000,gigglepignoncer,2
0 days 02:39:44.000000000,ginaarafael,2
0 days 02:39:44.000000000,ginaarafael,2
0 days 02:47:26.000000000,girlbutterfly61,2
0 days 02:47:26.000000000,girlbutterfly61,2
0 days 04:27:15.000000000,Giveituphillary,2
0 days 04:27:15.000000000,Giveituphillary,2
0 days 00:56:55.000000000,gjlos24,2
0 days 00:56:55.000000000,gjlos24,2
0 days 06:01:16.000000000,GladysDesjardi2,2
0 days 06:01:16.000000000,GladysDesjardi2,2
0 days 01:10:37.000000000,glamarsh,2
0 days 01:10:37.000000000,glamarsh,2
0 days 02:54:08.000000000,glikman_patty,2
0 days 02:54:08.000000000,glikman_patty,2
0 days 00:57:48.000000000,GlobalHouseGrp,2
0 days 00:57:48.000000000,GlobalHouseGrp,2
0 days 00:01:28.000000000,gloomy_shanto,2
0 days 00:01:28.000000000,gloomy_shanto,2
0 days 00:24:06.000000000,Glory_Patriot,2
0 days 00:24:06.000000000,Glory_Patriot,2
0 days 02:44:15.000000000,gnpohrct,2
0 days 02:44:15.000000000,gnpohrct,2
0 days 00:02:37.000000000,GodProphet1,2
0 days 00:02:37.000000000,GodProphet1,2
0 days 05:46:25.000000000,GoldieLechner,2
0 days 05:46:25.000000000,GoldieLechner,2
0 days 00:00:32.000000000,GopalDeora2,2
0 days 00:00:32.000000000,GopalDeora2,2
0 days 05:46:59.000000000,GortonVictoria,2
0 days 05:46:59.000000000,GortonVictoria,2
0 days 04:07:52.000000000,gotrumpence6969,2
0 days 04:07:52.000000000,gotrumpence6969,2
0 days 03:14:35.000000000,gottahavechanel,2
0 days 03:14:35.000000000,gottahavechanel,2
0 days 04:43:15.000000000,GovnForThePpl,2
0 days 04:43:15.000000000,GovnForThePpl,2
0 days 00:18:34.000000000,grace2bfree,2
0 days 00:18:34.000000000,grace2bfree,2
0 days 02:53:48.000000000,Grandtheauto4,2
0 days 02:53:48.000000000,Grandtheauto4,2
0 days 06:01:10.000000000,GrassRena,2
0 days 06:01:10.000000000,GrassRena,2
0 days 00:26:29.000000000,GregGsjones1972,2
0 days 00:26:29.000000000,GregGsjones1972,2
0 days 01:29:59.000000000,grey_maddr,2
0 days 01:29:59.000000000,grey_maddr,2
0 days 01:11:07.000000000,grichard737,2
0 days 01:11:07.000000000,grichard737,2
0 days 00:18:01.000000000,GriebSr,2
0 days 00:18:01.000000000,GriebSr,2
0 days 01:46:39.000000000,Grim_35,2
0 days 01:46:39.000000000,Grim_35,2
0 days 05:47:30.000000000,GrimaldiHerma,2
0 days 05:47:30.000000000,GrimaldiHerma,2
0 days 05:56:11.000000000,GrundyTeresita,2
0 days 05:56:11.000000000,GrundyTeresita,2
0 days 01:14:00.000000000,gsimm,2
0 days 01:14:00.000000000,gsimm,2
0 days 05:46:03.000000000,GuardadoLeisha,2
0 days 05:46:03.000000000,GuardadoLeisha,2
0 days 00:25:40.000000000,guchuan81,2
0 days 00:25:40.000000000,guchuan81,2
0 days 05:21:08.000000000,GunsNLoaded,2
0 days 05:21:08.000000000,GunsNLoaded,2
0 days 05:44:10.000000000,GutshallZulma,2
0 days 05:44:10.000000000,GutshallZulma,2
0 days 01:12:22.000000000,GVRRXTTRVSH,2
0 days 01:12:22.000000000,GVRRXTTRVSH,2
0 days 05:49:03.000000000,GwendolynKamp,2
0 days 05:49:03.000000000,GwendolynKamp,2
0 days 05:47:09.000000000,GwynethValdovi1,2
0 days 05:47:09.000000000,GwynethValdovi1,2
0 days 00:50:27.000000000,gypsymiss,2
0 days 00:50:27.000000000,gypsymiss,2
0 days 02:04:44.000000000,gyrowo,2
0 days 02:04:44.000000000,gyrowo,2
0 days 00:00:35.000000000,H4RRYSHIN3,2
0 days 00:00:35.000000000,H4RRYSHIN3,2
0 days 00:03:30.000000000,Haidji,2
0 days 00:03:30.000000000,Haidji,2
0 days 00:00:17.000000000,hailey_kay__,2
0 days 00:00:17.000000000,hailey_kay__,2
0 days 00:24:16.000000000,haileyycrumpler,2
0 days 00:24:16.000000000,haileyycrumpler,2
0 days 00:02:06.000000000,Hakim_ela,2
0 days 00:02:06.000000000,Hakim_ela,2
0 days 01:00:47.000000000,hall01101955,2
0 days 01:00:47.000000000,hall01101955,2
0 days 01:47:49.000000000,hambugreis,2
0 days 01:47:49.000000000,hambugreis,2
0 days 04:04:21.000000000,HanCassandra,2
0 days 04:04:21.000000000,HanCassandra,2
0 days 00:15:58.000000000,hansolo,2
0 days 00:15:58.000000000,hansolo,2
0 days 03:39:49.000000000,HarambeGor,2
0 days 03:39:49.000000000,HarambeGor,2
0 days 00:43:16.000000000,harry_richens,2
0 days 00:43:16.000000000,harry_richens,2
0 days 00:16:17.000000000,harrytrippler,2
0 days 00:16:17.000000000,harrytrippler,2
0 days 05:52:28.000000000,HassonRikki,2
0 days 05:52:28.000000000,HassonRikki,2
0 days 05:49:21.000000000,HatchettTameika,2
0 days 05:49:21.000000000,HatchettTameika,2
0 days 05:45:47.000000000,HathcockNeda,2
0 days 05:45:47.000000000,HathcockNeda,2
0 days 05:45:58.000000000,HayleyLanderos,2
0 days 05:45:58.000000000,HayleyLanderos,2
0 days 05:38:44.000000000,hearwuraroar,2
0 days 05:38:44.000000000,hearwuraroar,2
0 days 00:15:31.000000000,heb0007,2
0 days 00:15:31.000000000,heb0007,2
0 days 01:03:44.000000000,HeckmanTammy,2
0 days 01:03:44.000000000,HeckmanTammy,2
0 days 01:11:47.000000000,heggins0805,2
0 days 01:11:47.000000000,heggins0805,2
0 days 05:45:51.000000000,HeinsPhylicia,2
0 days 05:45:51.000000000,HeinsPhylicia,2
0 days 05:42:45.000000000,HeinzMicheline,2
0 days 05:42:45.000000000,HeinzMicheline,2
0 days 02:26:10.000000000,helenkitten,2
0 days 02:26:10.000000000,helenkitten,2
0 days 00:08:30.000000000,henningscontac1,2
0 days 00:08:30.000000000,henningscontac1,2
0 days 02:11:53.000000000,henrybell82,2
0 days 02:11:53.000000000,henrybell82,2
0 days 03:21:39.000000000,HenryPritchett,2
0 days 03:21:39.000000000,HenryPritchett,2
0 days 05:59:32.000000000,HentonMyrtice,2
0 days 05:59:32.000000000,HentonMyrtice,2
0 days 00:25:36.000000000,herbieball,2
0 days 00:25:36.000000000,herbieball,2
0 days 05:53:01.000000000,HereIAm1106,2
0 days 05:53:01.000000000,HereIAm1106,2
0 days 05:52:15.000000000,HerlindaNeufeld,2
0 days 05:52:15.000000000,HerlindaNeufeld,2
0 days 00:00:27.000000000,heytrends1,2
0 days 00:00:27.000000000,heytrends1,2
0 days 02:07:23.000000000,hezfi_ba,2
0 days 02:07:23.000000000,hezfi_ba,2
0 days 02:26:02.000000000,HijaDeLaMirada,2
0 days 02:26:02.000000000,HijaDeLaMirada,2
0 days 01:47:17.000000000,Hiking586,2
0 days 01:47:17.000000000,Hiking586,2
0 days 07:15:22.000000000,hilario_larios,2
0 days 07:15:22.000000000,hilario_larios,2
0 days 00:39:15.000000000,Hillary4Clinton,2
0 days 00:39:15.000000000,Hillary4Clinton,2
0 days 05:44:59.000000000,HinojosaJessia,2
0 days 05:44:59.000000000,HinojosaJessia,2
0 days 06:00:48.000000000,HinsonMelodee,2
0 days 06:00:48.000000000,HinsonMelodee,2
0 days 04:34:51.000000000,HixsonJulia,2
0 days 04:34:51.000000000,HixsonJulia,2
0 days 00:12:51.000000000,hobogram67,2
0 days 00:12:51.000000000,hobogram67,2
0 days 00:06:31.000000000,Hold4Brooklyn,2
0 days 00:06:31.000000000,Hold4Brooklyn,2
0 days 03:54:54.000000000,Holly_Officialx,2
0 days 03:54:54.000000000,Holly_Officialx,2
0 days 05:45:26.000000000,HoltzKenda,2
0 days 05:45:26.000000000,HoltzKenda,2
0 days 03:24:57.000000000,homieboy89,2
0 days 03:24:57.000000000,homieboy89,2
0 days 00:25:55.000000000,horanous,2
0 days 00:25:55.000000000,horanous,2
0 days 05:55:59.000000000,HornDominque,2
0 days 05:55:59.000000000,HornDominque,2
0 days 05:47:50.000000000,HorowitzLenna,2
0 days 05:47:50.000000000,HorowitzLenna,2
0 days 00:00:27.000000000,HottieOrNah,2
0 days 00:00:27.000000000,HottieOrNah,2
0 days 01:29:23.000000000,howard_1972,2
0 days 01:29:23.000000000,howard_1972,2
0 days 04:44:59.000000000,HugaDream,2
0 days 04:44:59.000000000,HugaDream,2
0 days 06:03:49.000000000,HumesShawnee,2
0 days 06:03:49.000000000,HumesShawnee,2
0 days 02:04:34.000000000,Hunteck666,2
0 days 02:04:34.000000000,Hunteck666,2
0 days 00:17:51.000000000,HuntleyTeaParty,2
0 days 00:17:51.000000000,HuntleyTeaParty,2
0 days 07:17:55.000000000,HusskeDavid,2
0 days 07:17:55.000000000,HusskeDavid,2
0 days 00:05:30.000000000,i_amdanso,2
0 days 00:05:30.000000000,i_amdanso,2
0 days 00:37:05.000000000,IaculloI,2
0 days 00:37:05.000000000,IaculloI,2
0 days 04:35:19.000000000,Iastralive,2
0 days 04:35:19.000000000,Iastralive,2
0 days 01:01:05.000000000,IBetAnything,2
0 days 01:01:05.000000000,IBetAnything,2
0 days 00:47:31.000000000,icode20,2
0 days 00:47:31.000000000,icode20,2
0 days 00:31:30.000000000,icondtome,2
0 days 00:31:30.000000000,icondtome,2
0 days 00:02:20.000000000,iconiquehs,2
0 days 00:02:20.000000000,iconiquehs,2
0 days 06:02:55.000000000,IdeRebeca,2
0 days 06:02:55.000000000,IdeRebeca,2
0 days 03:44:00.000000000,IgorC68,2
0 days 03:44:00.000000000,IgorC68,2
0 days 00:51:21.000000000,IkariDNA,2
0 days 00:51:21.000000000,IkariDNA,2
0 days 00:54:57.000000000,Im_Timsle,2
0 days 00:54:57.000000000,Im_Timsle,2
0 days 00:36:44.000000000,Imsassyandkind,2
0 days 00:36:44.000000000,Imsassyandkind,2
0 days 00:14:01.000000000,indiantrump1,2
0 days 00:14:01.000000000,indiantrump1,2
0 days 00:22:55.000000000,IndieDev_Robot,2
0 days 00:22:55.000000000,IndieDev_Robot,2
0 days 00:48:15.000000000,Inesfg20,2
0 days 00:48:15.000000000,Inesfg20,2
0 days 01:45:47.000000000,inloveformisha,2
0 days 01:45:47.000000000,inloveformisha,2
0 days 04:31:46.000000000,instinctandgrit,2
0 days 04:31:46.000000000,instinctandgrit,2
0 days 05:58:30.000000000,IolaKrantz,2
0 days 05:58:30.000000000,IolaKrantz,2
0 days 05:50:18.000000000,IoneKirkwood,2
0 days 05:50:18.000000000,IoneKirkwood,2
0 days 00:29:06.000000000,Ioveley,2
0 days 00:29:06.000000000,Ioveley,2
0 days 02:09:58.000000000,Iovepjm,2
0 days 02:09:58.000000000,Iovepjm,2
0 days 03:43:42.000000000,IowaGrown101,2
0 days 03:43:42.000000000,IowaGrown101,2
0 days 03:26:07.000000000,ipobwales,2
0 days 03:26:07.000000000,ipobwales,2
0 days 06:09:39.000000000,Irelandhook05,2
0 days 06:09:39.000000000,Irelandhook05,2
0 days 05:59:17.000000000,IrenaPetrie,2
0 days 05:59:17.000000000,IrenaPetrie,2
0 days 02:10:12.000000000,irenebailey82,2
0 days 02:10:12.000000000,irenebailey82,2
0 days 00:48:42.000000000,irisr0531,2
0 days 00:48:42.000000000,irisr0531,2
0 days 00:48:49.000000000,Iroc422,2
0 days 00:48:49.000000000,Iroc422,2
0 days 01:22:55.000000000,IsabellaDePonti,2
0 days 01:22:55.000000000,IsabellaDePonti,2
0 days 01:50:29.000000000,IsEveryoneIn,2
0 days 01:50:29.000000000,IsEveryoneIn,2
0 days 03:06:36.000000000,islandmafia138,2
0 days 03:06:36.000000000,islandmafia138,2
0 days 01:54:25.000000000,ItalyJess924,2
0 days 01:54:25.000000000,ItalyJess924,2
0 days 03:27:22.000000000,its_big_mac,2
0 days 03:27:22.000000000,its_big_mac,2
0 days 06:05:10.000000000,Itsannaaaaa,2
0 days 06:05:10.000000000,Itsannaaaaa,2
0 days 00:35:40.000000000,itsFranco,2
0 days 00:35:40.000000000,itsFranco,2
0 days 02:44:00.000000000,ItsMysteriouss,2
0 days 02:44:00.000000000,ItsMysteriouss,2
0 days 01:37:03.000000000,itsnebulaz,2
0 days 01:37:03.000000000,itsnebulaz,2
0 days 00:03:03.000000000,itsyaboy_nick,2
0 days 00:03:03.000000000,itsyaboy_nick,2
0 days 00:36:36.000000000,Itzme_alex,2
0 days 00:36:36.000000000,Itzme_alex,2
0 days 02:15:22.000000000,Ivan_Torres,2
0 days 02:15:22.000000000,Ivan_Torres,2
0 days 06:00:30.000000000,IveyLawhorn,2
0 days 06:00:30.000000000,IveyLawhorn,2
0 days 03:03:55.000000000,Ivonne24,2
0 days 03:03:55.000000000,Ivonne24,2
0 days 00:07:20.000000000,iwillhavemyday,2
0 days 00:07:20.000000000,iwillhavemyday,2
0 days 03:26:03.000000000,izuakano,2
0 days 03:26:03.000000000,izuakano,2
0 days 02:38:25.000000000,j_a_lyons,2
0 days 02:38:25.000000000,j_a_lyons,2
0 days 03:38:21.000000000,J_A_Wetherbee96,2
0 days 03:38:21.000000000,J_A_Wetherbee96,2
0 days 03:24:45.000000000,J_Hedger,2
0 days 03:24:45.000000000,J_Hedger,2
0 days 01:21:58.000000000,JaaganBhayo,2
0 days 01:21:58.000000000,JaaganBhayo,2
0 days 00:01:14.000000000,jabril25,2
0 days 00:01:14.000000000,jabril25,2
0 days 00:59:57.000000000,jackbarrel,2
0 days 00:59:57.000000000,jackbarrel,2
0 days 09:42:10.000000000,jackie9colvin,2
0 days 09:42:10.000000000,jackie9colvin,2
0 days 00:25:18.000000000,JacksonEthanJ,2
0 days 00:25:18.000000000,JacksonEthanJ,2
0 days 00:19:41.000000000,jacobtrotter10,2
0 days 00:19:41.000000000,jacobtrotter10,2
0 days 05:48:28.000000000,JacquelinGustin,2
0 days 05:48:28.000000000,JacquelinGustin,2
0 days 00:41:20.000000000,jaejaejian,2
0 days 00:41:20.000000000,jaejaejian,2
0 days 00:51:28.000000000,JakeRKess,2
0 days 00:51:28.000000000,JakeRKess,2
0 days 00:19:32.000000000,JakielMirka,2
0 days 00:19:32.000000000,JakielMirka,2
0 days 01:34:32.000000000,jameelkhaja,2
0 days 01:34:32.000000000,jameelkhaja,2
0 days 04:49:28.000000000,jamesleocata,2
0 days 04:49:28.000000000,jamesleocata,2
0 days 00:34:33.000000000,JamilaBear,2
0 days 00:34:33.000000000,JamilaBear,2
0 days 05:56:12.000000000,jane_jepson,2
0 days 05:56:12.000000000,jane_jepson,2
0 days 00:33:49.000000000,JaneTalbot12,2
0 days 00:33:49.000000000,JaneTalbot12,2
0 days 06:03:11.000000000,JanHoffmann8,2
0 days 06:03:11.000000000,JanHoffmann8,2
0 days 03:42:28.000000000,JanJax1,2
0 days 03:42:28.000000000,JanJax1,2
0 days 01:52:46.000000000,JanneWenger,2
0 days 01:52:46.000000000,JanneWenger,2
0 days 06:00:34.000000000,JarboeVenice,2
0 days 06:00:34.000000000,JarboeVenice,2
0 days 00:14:43.000000000,Jarod23409143,2
0 days 00:14:43.000000000,Jarod23409143,2
0 days 03:08:21.000000000,jasper_deborah,2
0 days 03:08:21.000000000,jasper_deborah,2
0 days 02:11:59.000000000,jayizzo50,2
0 days 02:11:59.000000000,jayizzo50,2
0 days 02:02:31.000000000,jazminemiller26,2
0 days 02:02:31.000000000,jazminemiller26,2
0 days 00:42:01.000000000,Jazsalinas95,2
0 days 00:42:01.000000000,Jazsalinas95,2
0 days 00:10:14.000000000,Jazzyizzle,2
0 days 00:10:14.000000000,Jazzyizzle,2
0 days 03:25:12.000000000,jbprobst,2
0 days 03:25:12.000000000,jbprobst,2
0 days 08:49:24.000000000,jcgiraffe9,2
0 days 08:49:24.000000000,jcgiraffe9,2
0 days 00:06:08.000000000,Jcm92400,2
0 days 00:06:08.000000000,Jcm92400,2
0 days 00:06:08.000000000,jdndbdjdj,2
0 days 00:06:08.000000000,jdndbdjdj,2
0 days 02:57:37.000000000,jdozier,2
0 days 02:57:37.000000000,jdozier,2
0 days 03:14:07.000000000,jdwdjb2370,2
0 days 03:14:07.000000000,jdwdjb2370,2
0 days 05:44:29.000000000,JeanetteStoltz2,2
0 days 05:44:29.000000000,JeanetteStoltz2,2
0 days 05:58:07.000000000,JeaniceRook,2
0 days 05:58:07.000000000,JeaniceRook,2
0 days 04:03:53.000000000,jearley_08,2
0 days 04:03:53.000000000,jearley_08,2
0 days 01:52:09.000000000,Jeffrey74749980,2
0 days 01:52:09.000000000,Jeffrey74749980,2
0 days 06:05:49.000000000,JeffreysKaleigh,2
0 days 06:05:49.000000000,JeffreysKaleigh,2
0 days 07:27:16.000000000,JeffTwinsFan,2
0 days 07:27:16.000000000,JeffTwinsFan,2
0 days 00:34:53.000000000,JenicaSamuel,2
0 days 00:34:53.000000000,JenicaSamuel,2
0 days 03:25:00.000000000,JenJustjen515,2
0 days 03:25:00.000000000,JenJustjen515,2
0 days 04:59:46.000000000,JenkinsCarol7,2
0 days 04:59:46.000000000,JenkinsCarol7,2
0 days 06:54:01.000000000,Jennifer7162,2
0 days 06:54:01.000000000,Jennifer7162,2
0 days 01:58:32.000000000,JenZoph,2
0 days 01:58:32.000000000,JenZoph,2
0 days 00:01:32.000000000,jeremy848484,2
0 days 00:01:32.000000000,jeremy848484,2
0 days 00:40:48.000000000,Jeremyg64312243,2
0 days 00:40:48.000000000,Jeremyg64312243,2
0 days 00:02:40.000000000,Jeromerotero,2
0 days 00:02:40.000000000,Jeromerotero,2
0 days 00:03:11.000000000,JerrodRenner,2
0 days 00:03:11.000000000,JerrodRenner,2
0 days 01:44:35.000000000,jerrydonhale,2
0 days 01:44:35.000000000,jerrydonhale,2
0 days 05:50:12.000000000,JessieVivienne,2
0 days 05:50:12.000000000,JessieVivienne,2
0 days 03:15:11.000000000,jigga__please,2
0 days 03:15:11.000000000,jigga__please,2
0 days 05:49:23.000000000,JimmieIzaguirre,2
0 days 05:49:23.000000000,JimmieIzaguirre,2
0 days 00:37:57.000000000,jimmyg_31,2
0 days 00:37:57.000000000,jimmyg_31,2
0 days 01:00:15.000000000,JimmysModel3,2
0 days 01:00:15.000000000,JimmysModel3,2
0 days 00:02:30.000000000,JimSahm,2
0 days 00:02:30.000000000,JimSahm,2
0 days 00:44:09.000000000,jj4378,2
0 days 00:44:09.000000000,jj4378,2
0 days 00:27:04.000000000,jmarti29,2
0 days 00:27:04.000000000,jmarti29,2
0 days 04:39:23.000000000,jmleah61,2
0 days 04:39:23.000000000,jmleah61,2
0 days 04:29:13.000000000,jmsmithey1969,2
0 days 04:29:13.000000000,jmsmithey1969,2
0 days 01:17:28.000000000,jnelsonf,2
0 days 01:17:28.000000000,jnelsonf,2
0 days 01:02:09.000000000,jnikas1_joanne,2
0 days 01:02:09.000000000,jnikas1_joanne,2
0 days 00:42:59.000000000,Joan32115818262,2
0 days 00:42:59.000000000,Joan32115818262,2
0 days 00:19:03.000000000,joetoemonster,2
0 days 00:19:03.000000000,joetoemonster,2
0 days 01:11:50.000000000,johannes7763,2
0 days 01:11:50.000000000,johannes7763,2
0 days 00:07:02.000000000,johlee23,2
0 days 00:07:02.000000000,johlee23,2
0 days 00:10:32.000000000,john_bugaj,2
0 days 00:10:32.000000000,john_bugaj,2
0 days 02:14:38.000000000,John111949,2
0 days 02:14:38.000000000,John111949,2
0 days 00:47:44.000000000,johnbell19661,2
0 days 00:47:44.000000000,johnbell19661,2
0 days 01:10:16.000000000,johneskildsen,2
0 days 01:10:16.000000000,johneskildsen,2
0 days 01:00:43.000000000,johnhenry39_ben,2
0 days 01:00:43.000000000,johnhenry39_ben,2
0 days 05:59:39.000000000,JohnsieLoney,2
0 days 05:59:39.000000000,JohnsieLoney,2
0 days 00:09:06.000000000,johnstoltzfusjr,2
0 days 00:09:06.000000000,johnstoltzfusjr,2
0 days 00:06:28.000000000,Joi_rodrigues34,2
0 days 00:06:28.000000000,Joi_rodrigues34,2
0 days 05:46:19.000000000,JolandaThrasher,2
0 days 05:46:19.000000000,JolandaThrasher,2
0 days 02:40:41.000000000,jonanne_lohr,2
0 days 02:40:41.000000000,jonanne_lohr,2
0 days 01:02:00.000000000,Jordan_Ingalls,2
0 days 01:02:00.000000000,Jordan_Ingalls,2
0 days 00:00:21.000000000,jordanbaglivi,2
0 days 00:00:21.000000000,jordanbaglivi,2
0 days 00:08:59.000000000,joseph_m_phares,2
0 days 00:08:59.000000000,joseph_m_phares,2
0 days 00:24:30.000000000,josephgvbriel_,2
0 days 00:24:30.000000000,josephgvbriel_,2
0 days 01:10:23.000000000,Josephjmontele2,2
0 days 01:10:23.000000000,Josephjmontele2,2
0 days 01:22:57.000000000,josephmars19,2
0 days 01:22:57.000000000,josephmars19,2
0 days 05:49:46.000000000,JosephOakes7,2
0 days 05:49:46.000000000,JosephOakes7,2
0 days 01:14:37.000000000,Joshf9859iclou1,2
0 days 01:14:37.000000000,Joshf9859iclou1,2
0 days 02:55:22.000000000,Joshhowe10R,2
0 days 02:55:22.000000000,Joshhowe10R,2
0 days 00:28:55.000000000,joshua_m34,2
0 days 00:28:55.000000000,joshua_m34,2
0 days 00:34:27.000000000,jowenwillis,2
0 days 00:34:27.000000000,jowenwillis,2
0 days 08:40:19.000000000,joyceblake,2
0 days 08:40:19.000000000,joyceblake,2
0 days 00:09:38.000000000,joycelai626,2
0 days 00:09:38.000000000,joycelai626,2
0 days 00:09:43.000000000,Joycelmcgill,2
0 days 00:09:43.000000000,Joycelmcgill,2
0 days 02:58:09.000000000,jqluo,2
0 days 02:58:09.000000000,jqluo,2
0 days 04:33:10.000000000,Jriley26,2
0 days 04:33:10.000000000,Jriley26,2
0 days 00:19:43.000000000,jroscoe2006,2
0 days 00:19:43.000000000,jroscoe2006,2
0 days 00:10:26.000000000,JScarlette_,2
0 days 00:10:26.000000000,JScarlette_,2
0 days 00:27:16.000000000,jsonwei,2
0 days 00:27:16.000000000,jsonwei,2
0 days 02:19:18.000000000,Juangarcia_mty,2
0 days 02:19:18.000000000,Juangarcia_mty,2
0 days 02:57:40.000000000,judyofblaze,2
0 days 02:57:40.000000000,judyofblaze,2
0 days 00:03:05.000000000,JulieEveretts,2
0 days 00:03:05.000000000,JulieEveretts,2
0 days 01:34:33.000000000,JULIESALAH,2
0 days 01:34:33.000000000,JULIESALAH,2
0 days 04:44:22.000000000,julievp82,2
0 days 04:44:22.000000000,julievp82,2
0 days 02:25:07.000000000,junkSayin,2
0 days 02:25:07.000000000,junkSayin,2
0 days 00:32:30.000000000,K1ng_Xavier,2
0 days 00:32:30.000000000,K1ng_Xavier,2
0 days 06:09:37.000000000,KailaTheroux,2
0 days 06:09:37.000000000,KailaTheroux,2
0 days 01:02:11.000000000,KAISERHRE,2
0 days 01:02:11.000000000,KAISERHRE,2
0 days 05:27:16.000000000,kaistina,2
0 days 05:27:16.000000000,kaistina,2
0 days 02:47:25.000000000,kak089,2
0 days 02:47:25.000000000,kak089,2
0 days 01:51:05.000000000,kallieclark94,2
0 days 01:51:05.000000000,kallieclark94,2
0 days 02:44:45.000000000,Kally4real,2
0 days 02:44:45.000000000,Kally4real,2
0 days 02:09:25.000000000,kameron_johns,2
0 days 02:09:25.000000000,kameron_johns,2
0 days 00:08:06.000000000,KamilSwitaj,2
0 days 00:08:06.000000000,KamilSwitaj,2
0 days 01:44:01.000000000,kanegop,2
0 days 01:44:01.000000000,kanegop,2
0 days 02:00:44.000000000,Kareader_2001,2
0 days 02:00:44.000000000,Kareader_2001,2
0 days 00:02:33.000000000,karhoff_w,2
0 days 00:02:33.000000000,karhoff_w,2
0 days 06:00:54.000000000,KariMelson,2
0 days 06:00:54.000000000,KariMelson,2
0 days 01:15:07.000000000,KArizonas,2
0 days 01:15:07.000000000,KArizonas,2
0 days 00:24:44.000000000,KarlaMJ4,2
0 days 00:24:44.000000000,KarlaMJ4,2
0 days 09:28:46.000000000,KarlMerriweath1,2
0 days 09:28:46.000000000,KarlMerriweath1,2
0 days 02:11:55.000000000,KARPISKING,2
0 days 02:11:55.000000000,KARPISKING,2
0 days 05:43:26.000000000,KasperMalorie,2
0 days 05:43:26.000000000,KasperMalorie,2
0 days 05:49:39.000000000,KatharineHackm1,2
0 days 05:49:39.000000000,KatharineHackm1,2
0 days 05:47:17.000000000,KatharynRegan,2
0 days 05:47:17.000000000,KatharynRegan,2
0 days 05:45:24.000000000,KatherinLangdon,2
0 days 05:45:24.000000000,KatherinLangdon,2
0 days 05:47:48.000000000,KathlynKimber,2
0 days 05:47:48.000000000,KathlynKimber,2
0 days 00:44:25.000000000,Kathryn877,2
0 days 00:44:25.000000000,Kathryn877,2
0 days 06:45:30.000000000,kathyJezek,2
0 days 06:45:30.000000000,kathyJezek,2
0 days 05:51:52.000000000,KattieStauffer,2
0 days 05:51:52.000000000,KattieStauffer,2
0 days 05:45:03.000000000,KatzLesley,2
0 days 05:45:03.000000000,KatzLesley,2
0 days 04:53:31.000000000,KaylaHommes,2
0 days 04:53:31.000000000,KaylaHommes,2
0 days 00:00:32.000000000,kaylee1011,2
0 days 00:00:32.000000000,kaylee1011,2
0 days 01:08:02.000000000,KaylorAlthoff,2
0 days 01:08:02.000000000,KaylorAlthoff,2
0 days 03:02:22.000000000,KB_Indy,2
0 days 03:02:22.000000000,KB_Indy,2
0 days 05:54:34.000000000,KeatingKeira,2
0 days 05:54:34.000000000,KeatingKeira,2
0 days 05:59:13.000000000,KeeshaSkiles,2
0 days 05:59:13.000000000,KeeshaSkiles,2
0 days 01:00:12.000000000,keibbuem0320,2
0 days 01:00:12.000000000,keibbuem0320,2
0 days 05:43:14.000000000,KeimPetra,2
0 days 05:43:14.000000000,KeimPetra,2
0 days 01:01:41.000000000,keithincali,2
0 days 01:01:41.000000000,keithincali,2
0 days 04:50:02.000000000,kejadjueue,2
0 days 04:50:02.000000000,kejadjueue,2
0 days 05:48:43.000000000,KelliPoss,2
0 days 05:48:43.000000000,KelliPoss,2
0 days 05:48:48.000000000,KelsieMaynard2,2
0 days 05:48:48.000000000,KelsieMaynard2,2
0 days 01:48:56.000000000,kelvin11210,2
0 days 01:48:56.000000000,kelvin11210,2
0 days 05:51:41.000000000,KendalBrewster,2
0 days 05:51:41.000000000,KendalBrewster,2
0 days 05:47:45.000000000,KerriCao,2
0 days 05:47:45.000000000,KerriCao,2
0 days 01:14:20.000000000,Keyportrun,2
0 days 01:14:20.000000000,Keyportrun,2
0 days 00:06:05.000000000,kgjflores,2
0 days 00:06:05.000000000,kgjflores,2
0 days 02:15:13.000000000,KhairaCN,2
0 days 02:15:13.000000000,KhairaCN,2
0 days 00:32:20.000000000,khaleemm5,2
0 days 00:32:20.000000000,khaleemm5,2
0 days 00:48:20.000000000,khalilxlee,2
0 days 00:48:20.000000000,khalilxlee,2
0 days 05:28:18.000000000,khammaker9,2
0 days 05:28:18.000000000,khammaker9,2
0 days 05:52:00.000000000,KidderTamatha,2
0 days 05:52:00.000000000,KidderTamatha,2
0 days 00:04:21.000000000,KidEducaiton,2
0 days 00:04:21.000000000,KidEducaiton,2
0 days 01:15:16.000000000,kimbusporter,2
0 days 01:15:16.000000000,kimbusporter,2
0 days 00:03:24.000000000,kimmydm,2
0 days 00:03:24.000000000,kimmydm,2
0 days 05:17:26.000000000,King_Mieszko,2
0 days 05:17:26.000000000,King_Mieszko,2
0 days 01:48:06.000000000,kinghorrors,2
0 days 01:48:06.000000000,kinghorrors,2
0 days 03:45:15.000000000,Kingsbrown1972,2
0 days 03:45:15.000000000,Kingsbrown1972,2
0 days 04:18:00.000000000,KingsleyAnah,2
0 days 04:18:00.000000000,KingsleyAnah,2
0 days 00:29:36.000000000,KingUdeme02,2
0 days 00:29:36.000000000,KingUdeme02,2
0 days 05:52:40.000000000,KinsellaLakesha,2
