id,Source,created_at,retweeted_status.created_at,retweeted_status.user.screen_name,retweeted_status.user.id,retweeted_status.user.friends_count,retweeted_status.user.followers_count,user.screen_name,user.id,user.friends_count,user.followers_count,retweeted_status.retweet_count,retweeted_status.text,Time Difference,Weight,size,Target
795989943680172032,7.959829639093576e+17,14:02:46,13:35:01,jimmykimmel,26053643.0,488,8135844,RealMikeM,7.12336E+17,3151,2923,709,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:27:45.000000000,5.189189189,0.927642018,795989943680172032
795990032527958016,7.959829639093576e+17,14:03:07,13:35:01,jimmykimmel,26053643.0,488,8135844,gellmored,3311990731,105,551,710,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:28:06.000000000,5.12455516,5.247619048,795990032527958016
795990050240602112,7.959829639093576e+17,14:03:11,13:35:01,jimmykimmel,26053643.0,488,8135845,cbojo,23615392,300,318,711,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:28:10.000000000,5.112426036,1.06,795990050240602112
795990055085080576,7.959829639093576e+17,14:03:12,13:35:01,jimmykimmel,26053643.0,488,8135845,bryanfeheley,34365328,1999,1311,712,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:28:11.000000000,5.10940272,0.655827914,795990055085080576
795990070507536385,7.959829639093576e+17,14:03:16,13:35:01,jimmykimmel,26053643.0,488,8135845,lacey_project,2778515195,172,143,713,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:28:15.000000000,5.097345133,0.831395349,795990070507536385
795990090233171968,7.959829639093576e+17,14:03:20,13:35:01,jimmykimmel,26053643.0,488,8135845,RegeOmkar,2383472610,324,114,714,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:28:19.000000000,5.08534432,0.351851852,795990090233171968
795990101805375488,7.959829639093576e+17,14:03:23,13:35:01,jimmykimmel,26053643.0,488,8135845,fstaff,36179724,369,110,715,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:28:22.000000000,5.076380729,0.298102981,795990101805375488
795990107924766720,7.959829639093576e+17,14:03:25,13:35:01,jimmykimmel,26053643.0,488,8135845,TheRoadKinger,434939392,293,209,716,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:28:24.000000000,5.070422535,0.71331058,795990107924766720
795990185162854400,7.959829639093576e+17,14:03:43,13:35:01,jimmykimmel,26053643.0,488,8135845,kamilaGemllang,464368700,2041,43,717,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:28:42.000000000,5.017421603,0.021068104,795990185162854400
795990189143248896,7.959829639093576e+17,14:03:44,13:35:01,jimmykimmel,26053643.0,488,8135845,AndreezyE,560078679,182,260,718,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:28:43.000000000,5.014509576,1.428571429,795990189143248896
795990214376353792,7.959829639093576e+17,14:03:50,13:35:01,jimmykimmel,26053643.0,488,8135845,DafyddJ,294266532,832,1358,719,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:28:49.000000000,4.997108155,1.632211538,795990214376353792
795990216779644928,7.959829639093576e+17,14:03:51,13:35:01,jimmykimmel,26053643.0,488,8135845,LogicallyLeslie,47783152,579,285,720,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:28:50.000000000,4.994219653,0.492227979,795990216779644928
795990222257258497,7.959829639093576e+17,14:03:52,13:35:01,jimmykimmel,26053643.0,488,8135845,Reenieswine,73032967,772,314,721,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:28:51.000000000,4.991334489,0.406735751,795990222257258497
795990224891478016,7.959829639093576e+17,14:03:53,13:35:01,jimmykimmel,26053643.0,488,8135845,TastyGrxnt332,433985950,1972,49,722,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:28:52.000000000,4.988452656,0.02484787,795990224891478016
795990228334968832,7.959829639093576e+17,14:03:53,13:35:01,jimmykimmel,26053643.0,488,8135845,MicahLevine24,2250923134,207,78,723,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:28:52.000000000,4.988452656,0.376811594,795990228334968832
795990238195843072,7.959829639093576e+17,14:03:56,13:35:01,jimmykimmel,26053643.0,488,8135846,Michelle_Bardon,169943389,295,684,724,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:28:55.000000000,4.979827089,2.318644068,795990238195843072
795990251349147648,7.959829639093576e+17,14:03:59,13:35:01,jimmykimmel,26053643.0,488,8135846,LilChunkee,364023825,166,344,725,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:28:58.000000000,4.9712313,2.072289157,795990251349147648
795990291341836288,7.959829639093576e+17,14:04:08,13:35:01,jimmykimmel,26053643.0,488,8135846,hannah_palermo,838931526,464,635,726,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:29:07.000000000,4.945621065,1.368534483,795990291341836288
795990296882532353,7.959829639093576e+17,14:04:10,13:35:01,jimmykimmel,26053643.0,488,8135846,scron13,38266668,24,17,727,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:29:09.000000000,4.939965695,0.708333333,795990296882532353
795990298946113538,7.959829639093576e+17,14:04:10,13:35:01,jimmykimmel,26053643.0,488,8135846,conanis,18125802,289,150,728,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:29:09.000000000,4.939965695,0.519031142,795990298946113538
795990306382630912,7.959829639093576e+17,14:04:12,13:35:01,jimmykimmel,26053643.0,488,8135846,Jerbro4,108044156,1383,259,729,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:29:11.000000000,4.934323244,0.187274042,795990306382630912
795990308630777856,7.959829639093576e+17,14:04:13,13:35:01,jimmykimmel,26053643.0,488,8135846,bryanXmorales,4144183996,240,282,730,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:29:12.000000000,4.931506849,1.175,795990308630777856
795990315828023296,7.959829639093576e+17,14:04:14,13:35:01,jimmykimmel,26053643.0,488,8135845,mycharleee,508459891,216,64,731,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:29:13.000000000,4.928693668,0.296296296,795990315828023296
795990323738669056,7.959829639093576e+17,14:04:16,13:35:01,jimmykimmel,26053643.0,488,8135845,FaisalAlhilalii,1479205410,217,542,732,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:29:15.000000000,4.923076923,2.497695853,795990323738669056
795990327521923075,7.959829639093576e+17,14:04:17,13:35:01,jimmykimmel,26053643.0,488,8135845,__YonnieBell,425429636,2036,54,733,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:29:16.000000000,4.920273349,0.026522593,795990327521923075
795990330520850432,7.959829639093576e+17,14:04:18,13:35:01,jimmykimmel,26053643.0,488,8135846,alexaro11,230556778,413,40,734,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:29:17.000000000,4.917472965,0.0968523,795990330520850432
795990334400589824,7.959829639093576e+17,14:04:19,13:35:01,jimmykimmel,26053643.0,488,8135846,EllasUmbrella,224465917,264,96,735,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:29:18.000000000,4.914675768,0.363636364,795990334400589824
795990359008575488,7.959829639093576e+17,14:04:25,13:35:01,jimmykimmel,26053643.0,488,8135846,Mslove777,227826296,612,225,736,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:29:24.000000000,4.897959184,0.367647059,795990359008575488
795990385680150529,7.959829639093576e+17,14:04:31,13:35:01,jimmykimmel,26053643.0,488,8135849,AngelaLaurenM,741334795,495,615,738,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:29:30.000000000,4.881355932,1.242424242,795990385680150529
795990405573726208,7.959829639093576e+17,14:04:36,13:35:01,jimmykimmel,26053643.0,488,8135849,BloomfieldSJ,49444292,1031,4131,739,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:29:35.000000000,4.867605634,4.006789525,795990405573726208
795990416449536001,7.959829639093576e+17,14:04:38,13:35:01,jimmykimmel,26053643.0,488,8135849,thumpTrump2016,3017711179,31,5,740,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:29:37.000000000,4.862127181,0.161290323,795990416449536001
795990444840722432,7.959829639093576e+17,14:04:45,13:35:01,jimmykimmel,26053643.0,488,8135852,Bbrad5150,376609822,524,9933,741,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:29:44.000000000,4.843049327,18.95610687,795990444840722432
795990453225136128,7.959829639093576e+17,14:04:47,13:35:01,jimmykimmel,26053643.0,488,8135852,LiaLeslie101,384559333,500,292,742,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:29:46.000000000,4.83762598,0.584,795990453225136128
795990487937196032,7.959829639093576e+17,14:04:55,13:35:01,jimmykimmel,26053643.0,488,8135852,Crewella,24302862,142,38,743,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:29:54.000000000,4.816053512,0.267605634,795990487937196032
795990492148273153,7.959829639093576e+17,14:04:56,13:35:01,jimmykimmel,26053643.0,488,8135852,JMoranparra,1276309890,143,58,744,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:29:55.000000000,4.813370474,0.405594406,795990492148273153
795990535555186688,7.959829639093576e+17,14:05:07,13:35:01,jimmykimmel,26053643.0,488,8135852,bbri14,37063893,121,37,745,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:30:06.000000000,4.784053156,0.305785124,795990535555186688
795990541964034049,7.959829639093576e+17,14:05:08,13:35:01,jimmykimmel,26053643.0,488,8135852,JGoods242,83502775,107,98,746,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:30:07.000000000,4.781405645,0.91588785,795990541964034049
795990597307863041,7.959829639093576e+17,14:05:21,13:35:01,jimmykimmel,26053643.0,488,8135854,thevainaddict,206407465,345,1961,747,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:30:20.000000000,4.747252747,5.684057971,795990597307863041
795990604979146752,7.959829639093576e+17,14:05:23,13:35:01,jimmykimmel,26053643.0,488,8135854,sprybear,97911392,423,388,748,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:30:22.000000000,4.742041712,0.917257683,795990604979146752
795990605692289024,7.959829639093576e+17,14:05:23,13:35:01,jimmykimmel,26053643.0,488,8135854,magdalini_s,195431819,1731,1416,748,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:30:22.000000000,4.742041712,0.818024263,795990605692289024
795990610222186496,7.959829639093576e+17,14:05:24,13:35:01,jimmykimmel,26053643.0,488,8135854,blakbro2k,35362172,111,69,750,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:30:23.000000000,4.739440483,0.621621622,795990610222186496
795990614164828160,7.959829639093576e+17,14:05:25,13:35:01,jimmykimmel,26053643.0,488,8135854,sean_mahoney11,4825579425,618,246,751,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:30:24.000000000,4.736842105,0.398058252,795990614164828160
795990617381892096,7.959829639093576e+17,14:05:26,13:35:01,jimmykimmel,26053643.0,488,8135854,HeartOOC,6.95072E+17,170,279,752,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:30:25.000000000,4.734246575,1.641176471,795990617381892096
795990640106405888,7.959829639093576e+17,14:05:32,13:35:01,jimmykimmel,26053643.0,488,8135855,AtharvParab,1583496128,775,592,753,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:30:31.000000000,4.718732933,0.763870968,795990640106405888
795990652311969792,7.959829639093576e+17,14:05:34,13:35:01,jimmykimmel,26053643.0,488,8135855,T_R_U_2,349469042,629,477,754,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:30:33.000000000,4.713584288,0.758346582,795990652311969792
795990658544783360,7.959829639093576e+17,14:05:36,13:35:01,jimmykimmel,26053643.0,488,8135856,_shelby22,137858066,336,130,755,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:30:35.000000000,4.708446866,0.386904762,795990658544783360
795990658989391874,7.959829639093576e+17,14:05:36,13:35:01,jimmykimmel,26053643.0,488,8135856,nazerland,489681664,61,27,756,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:30:35.000000000,4.708446866,0.442622951,795990658989391874
795990670909575169,7.959829639093576e+17,14:05:39,13:35:01,jimmykimmel,26053643.0,488,8135856,Jeaniebonotex,21881035,63,119,757,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:30:38.000000000,4.700761697,1.888888889,795990670909575169
795990705592270848,7.959829639093576e+17,14:05:47,13:35:01,jimmykimmel,26053643.0,488,8135859,dobrrev,3385432750,74,637,758,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:30:46.000000000,4.680390033,8.608108108,795990705592270848
795990715365027841,7.959829639093576e+17,14:05:49,13:35:01,jimmykimmel,26053643.0,488,8135859,vinipoha,380018773,669,1199,759,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:30:48.000000000,4.675324675,1.792227205,795990715365027841
795990730581929986,7.959829639093576e+17,14:05:53,13:35:01,jimmykimmel,26053643.0,488,8135859,ImPABLO_i_WRITE,56258516,914,770,760,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:30:52.000000000,4.665226782,0.842450766,795990730581929986
795990754418196480,7.959829639093576e+17,14:05:59,13:35:01,jimmykimmel,26053643.0,488,8135858,rnRizzuto5,236221938,363,62,760,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:30:58.000000000,4.650161464,0.170798898,795990754418196480
795990777679773696,7.959829639093576e+17,14:06:04,13:35:01,jimmykimmel,26053643.0,488,8135859,laurengreenspon,2220498353,146,158,761,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:31:03.000000000,4.637681159,1.082191781,795990777679773696
795990781731475456,7.959829639093576e+17,14:06:05,13:35:01,jimmykimmel,26053643.0,488,8135859,leeman444444444,2430523926,1543,327,762,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:31:04.000000000,4.635193133,0.211924822,795990781731475456
795990783379828736,7.959829639093576e+17,14:06:06,13:35:01,jimmykimmel,26053643.0,488,8135859,KojoRomantic,613361327,195,191,763,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:31:05.000000000,4.632707775,0.979487179,795990783379828736
795990798336540673,7.959829639093576e+17,14:06:09,13:35:01,jimmykimmel,26053643.0,488,8135859,cldrvr,152897381,137,101,764,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:31:08.000000000,4.625267666,0.737226277,795990798336540673
795990799150366721,7.959829639093576e+17,14:06:09,13:35:01,jimmykimmel,26053643.0,488,8135859,pjbperry,244619789,107,253,764,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:31:08.000000000,4.625267666,2.364485981,795990799150366721
795990812278435840,7.959829639093576e+17,14:06:13,13:35:01,jimmykimmel,26053643.0,488,8135859,dnorth714,25108965,174,66,767,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:31:12.000000000,4.615384615,0.379310345,795990812278435840
795990848311885824,7.959829639093576e+17,14:06:21,13:35:01,jimmykimmel,26053643.0,488,8135859,BangerzForAll,1337631072,577,541,769,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:31:20.000000000,4.595744681,0.937608319,795990848311885824
795990855236493312,7.959829639093576e+17,14:06:23,13:35:01,jimmykimmel,26053643.0,488,8135859,Mercapto_SL,3231241058,42,7,770,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:31:22.000000000,4.590860786,0.166666667,795990855236493312
795990860387196930,7.959829639093576e+17,14:06:24,13:35:01,jimmykimmel,26053643.0,488,8135859,chrisbrunson,39981396,686,200,771,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:31:23.000000000,4.58842273,0.29154519,795990860387196930
795990860789907457,7.959829639093576e+17,14:06:24,13:35:01,jimmykimmel,26053643.0,488,8135859,zuko_meri,220440679,469,561,772,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:31:23.000000000,4.58842273,1.196162047,795990860789907457
795990870118043648,7.959829639093576e+17,14:06:26,13:35:01,jimmykimmel,26053643.0,488,8135860,YaronGalai,1064311,1141,5889,773,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:31:25.000000000,4.583554377,5.161262051,795990870118043648
