Time Difference,user.screen_name,Column1
0 days 02:45:26.000000000,CristonMitchel,1
0 days 04:15:34.000000000,CritchlowPaul,1
0 days 01:36:26.000000000,critelli96,1
0 days 05:18:25.000000000,criticon_spa,1
0 days 03:14:53.000000000,crittersoph,1
0 days 00:20:26.000000000,crlegalfunding,1
0 days 00:20:51.000000000,crloydmd,1
0 days 03:06:28.000000000,Croat1988,1
0 days 00:04:31.000000000,crocboy,1
0 days 00:10:34.000000000,crockettjohnson,1
0 days 00:20:54.000000000,CrockettLives,1
0 days 00:51:26.000000000,CrocMignon,1
0 days 00:34:24.000000000,cromito23,1
0 days 00:34:59.000000000,crosado1118,1
0 days 01:02:21.000000000,CrossCity,1
0 days 02:04:51.000000000,crouch164,1
0 days 04:55:27.000000000,crowe_kelly,1
0 days 00:00:52.000000000,CrownSchumacher,1
0 days 00:23:18.000000000,crtagle1,1
0 days 00:28:37.000000000,crusader4US,1
0 days 00:02:14.000000000,CrustyVet4Trump,1
0 days 00:03:52.000000000,Crutann,1
0 days 00:02:15.000000000,cruz42016,1
0 days 03:10:44.000000000,cryptho2000,1
0 days 05:47:41.000000000,crystal_v11,1
0 days 02:24:40.000000000,CrystalLuck63,1
0 days 01:36:42.000000000,Crystallugia,1
0 days 01:31:04.000000000,CrystalSaysSo,1
0 days 01:30:24.000000000,cs_lohr,1
0 days 01:35:14.000000000,cschmidty52,1
0 days 03:14:55.000000000,csears21,1
0 days 00:08:39.000000000,cseibert57,1
0 days 03:41:54.000000000,csher4,1
0 days 01:06:37.000000000,CSHSold1,1
0 days 00:09:14.000000000,csim1977,1
0 days 01:17:14.000000000,Csjohn1C,1
0 days 00:15:36.000000000,CSMsTek,1
0 days 00:03:23.000000000,csnelsy,1
0 days 00:10:01.000000000,Csonice,1
0 days 00:45:26.000000000,Cspen335,1
0 days 05:06:22.000000000,Csper1434,1
0 days 00:39:25.000000000,cstew377,1
0 days 02:39:13.000000000,Cstocke,1
0 days 01:43:04.000000000,cstrickk,1
0 days 03:06:26.000000000,ctrm045,1
0 days 01:34:11.000000000,cuban2hot,1
0 days 00:12:34.000000000,cubs_ricky,1
0 days 01:17:30.000000000,cumberbing,1
0 days 00:29:15.000000000,Curious111188,1
0 days 02:39:33.000000000,CurleyWill,1
0 days 01:37:45.000000000,curlygirl1120,1
0 days 01:04:04.000000000,CurlyyHeaadd,1
0 days 00:03:13.000000000,curt_willis,1
0 days 00:18:12.000000000,curtisrdawson,1
0 days 00:26:34.000000000,Curvykarein,1
0 days 00:01:13.000000000,cushenhart1,1
0 days 01:32:35.000000000,custodiolima,1
0 days 03:21:09.000000000,cuteangiie,1
0 days 04:41:04.000000000,cutechic97,1
0 days 04:26:33.000000000,CUTigerpride,1
0 days 00:27:12.000000000,CutlassCowboy,1
0 days 00:12:08.000000000,CutTheFit,1
0 days 00:17:32.000000000,CuttinUpRadio,1
0 days 02:18:28.000000000,CVG27,1
0 days 00:20:50.000000000,cw001956,1
0 days 01:22:53.000000000,cwiginton61,1
0 days 04:41:16.000000000,cwinn17,1
0 days 02:56:08.000000000,CWoodeshick,1
0 days 00:17:41.000000000,cwpontwit,1
0 days 02:05:38.000000000,Cxameron,1
0 days 01:32:33.000000000,Cxokie,1
0 days 00:38:58.000000000,cxtoph,1
0 days 01:41:38.000000000,cyanidemf,1
0 days 04:19:50.000000000,Cyannn__,1
0 days 00:38:05.000000000,cybereek,1
0 days 01:04:11.000000000,CyberPunkHitler,1
0 days 03:52:42.000000000,Cybertan513,1
0 days 00:06:54.000000000,CydneyFlanigan,1
0 days 01:34:24.000000000,CydniRN,1
0 days 00:33:33.000000000,cydruc,1
0 days 01:45:28.000000000,cyerian13,1
0 days 01:44:31.000000000,CyleRickner,1
0 days 01:02:12.000000000,CyndiSanchez3,1
0 days 02:47:14.000000000,cynthiaa326,1
0 days 00:21:17.000000000,CynthiaMeyerson,1
0 days 02:09:51.000000000,CynthiaWilliam6,1
0 days 00:10:22.000000000,cypresshillwhit,1
0 days 01:15:25.000000000,cyrios99,1
0 days 00:00:20.000000000,cyrium1,1
0 days 06:02:16.000000000,cyrusrmzxhale,1
0 days 01:46:34.000000000,cyvillarreal,1
0 days 00:37:16.000000000,czarnik,1
0 days 00:44:38.000000000,czarno2,1
0 days 00:28:14.000000000,Czaweenie,1
0 days 05:24:36.000000000,CzechchickAz,1
0 days 00:11:58.000000000,czody121,1
0 days 00:49:41.000000000,czonevet,1
0 days 00:19:06.000000000,d_bert21,1
0 days 03:11:39.000000000,D_David89,1
0 days 00:23:18.000000000,D_FRESH_716,1
0 days 01:11:22.000000000,d_hirsty,1
0 days 01:36:02.000000000,D_J_BALL,1
0 days 01:33:14.000000000,D_Pauley5,1
0 days 02:14:34.000000000,d_tarapchak,1
0 days 01:45:04.000000000,D_wayne83,1
0 days 00:37:35.000000000,d0nth8m8,1
0 days 03:06:58.000000000,d4t4wr4ngl3r,1
0 days 04:24:30.000000000,daabuckets,1
0 days 03:41:09.000000000,dabulls629,1
0 days 00:28:41.000000000,dac_mav,1
0 days 00:35:29.000000000,Dackraft,1
0 days 00:20:45.000000000,dad_hal,1
0 days 02:09:25.000000000,Dad_on_Duty1,1
0 days 01:24:35.000000000,daddy_epic_bae,1
0 days 04:11:06.000000000,DaddyDurham,1
0 days 02:30:46.000000000,daddystackoh,1
0 days 02:17:03.000000000,DaduudDom,1
0 days 02:11:41.000000000,Daem__,1
0 days 05:17:20.000000000,daesha_cook,1
0 days 02:15:51.000000000,daftpretyboys,1
0 days 01:43:29.000000000,Dagny_Taggart78,1
0 days 04:09:10.000000000,dahbighomiejay,1
0 days 00:31:15.000000000,DailyWarReport,1
0 days 01:50:34.000000000,dainfamus_gc,1
0 days 04:00:28.000000000,Daisify_,1
0 days 00:15:03.000000000,daisthehale,1
0 days 00:42:47.000000000,daisy7630,1
0 days 05:42:17.000000000,daisysoswald,1
0 days 01:32:46.000000000,Dakito242,1
0 days 04:01:31.000000000,dakotapent,1
0 days 03:46:30.000000000,DakotaStrahl,1
0 days 02:47:06.000000000,DalaNilsson,1
0 days 00:59:37.000000000,dalba00,1
0 days 01:46:03.000000000,dale_bernadette,1
0 days 00:02:15.000000000,dallas__4968,1
0 days 06:47:48.000000000,dallas247365,1
0 days 00:11:46.000000000,DallyK_20,1
0 days 00:24:05.000000000,Dalton_Florence,1
0 days 04:48:19.000000000,dalton_olive,1
0 days 01:36:05.000000000,daltoncolemaze7,1
0 days 00:50:23.000000000,DaltonHuyser,1
0 days 02:01:49.000000000,daltonLSUharris,1
0 days 03:39:34.000000000,daltonprater14,1
0 days 04:30:41.000000000,Dalyxox,1
0 days 00:19:30.000000000,dalzell_connor,1
0 days 04:05:53.000000000,DamianBrown_,1
0 days 00:17:15.000000000,damico_honey,1
0 days 02:08:17.000000000,Damienayot,1
0 days 01:26:01.000000000,Daminous_Purity,1
0 days 00:21:35.000000000,damm35,1
0 days 00:00:52.000000000,DamnJackiee,1
0 days 04:46:20.000000000,DamronDanette,1
0 days 04:16:01.000000000,Dan_Child,1
0 days 00:09:06.000000000,dan_kellish,1
0 days 00:57:42.000000000,Dan101869,1
0 days 00:13:15.000000000,DanaJo114,1
0 days 03:23:34.000000000,DanaRuxi123,1
0 days 00:07:21.000000000,danawebb,1
0 days 00:30:52.000000000,dancingladybug6,1
0 days 01:07:18.000000000,dancingpolitics,1
0 days 01:06:34.000000000,dandevinemusic,1
0 days 00:37:52.000000000,DANEHARR1S,1
0 days 02:04:51.000000000,dango1103,1
0 days 00:34:27.000000000,dani_boi,1
0 days 00:33:10.000000000,dani_lake1,1
0 days 01:28:58.000000000,danibae13,1
0 days 03:52:06.000000000,DanieBotha,1
0 days 02:07:40.000000000,Daniel_R2469,1
0 days 01:37:00.000000000,daniel_riera_be,1
0 days 02:21:11.000000000,daniel_sewak,1
0 days 00:17:36.000000000,DanielANestorJr,1
0 days 03:30:46.000000000,DanielBenHur4,1
0 days 00:04:25.000000000,DanielChicooooo,1
0 days 00:22:01.000000000,danieldtrev,1
0 days 03:39:46.000000000,danielgalaxyxp,1
0 days 00:09:58.000000000,DanielIronhead,1
0 days 04:06:25.000000000,danieljdamiata,1
0 days 01:21:59.000000000,Danielle_Parker,1
0 days 08:40:22.000000000,danielleq333,1
0 days 01:11:33.000000000,danielmoody18,1
0 days 00:59:32.000000000,DanielOCL,1
0 days 00:16:08.000000000,DanielPCollier,1
0 days 02:51:23.000000000,Daniels12Lexi,1
0 days 01:25:36.000000000,danieltmv88,1
0 days 00:57:40.000000000,danigoody,1
0 days 00:59:07.000000000,DaniiDubroskyy,1
0 days 04:30:52.000000000,danim0,1
0 days 01:25:29.000000000,DanInTheMaking,1
0 days 01:05:52.000000000,daniro211,1
0 days 00:08:24.000000000,DaniseCodekas,1
0 days 02:12:59.000000000,daNIU_dawg38,1
0 days 00:13:30.000000000,DanKn9ght,1
0 days 01:15:54.000000000,danky1465,1
0 days 01:07:28.000000000,Danlong___,1
0 days 01:22:58.000000000,danmaargeennaam,1
0 days 04:48:20.000000000,DanMcCaughan,1
0 days 00:06:24.000000000,DannaB1,1
0 days 01:47:26.000000000,DannDannIAm,1
0 days 00:41:05.000000000,dannisahamidi,1
0 days 04:08:55.000000000,dannniiiee,1
0 days 02:20:50.000000000,dannyandrews10,1
0 days 02:24:24.000000000,dannyarciniega7,1
0 days 00:45:57.000000000,dannyblumpkin,1
0 days 04:02:45.000000000,DannySiade,1
0 days 02:04:11.000000000,DannyTiseo,1
0 days 00:03:37.000000000,DanOBGYN,1
0 days 05:37:50.000000000,danoissac,1
0 days 02:00:36.000000000,DanScottShow,1
0 days 00:13:49.000000000,danw1979,1
0 days 00:04:12.000000000,danwithatwist,1
0 days 00:46:57.000000000,dao_clement,1
0 days 05:15:42.000000000,daosunshine,1
0 days 05:39:09.000000000,daphnemoua,1
0 days 01:02:28.000000000,Daqvlad,1
0 days 00:04:23.000000000,darby_bartley,1
0 days 01:55:40.000000000,darikhaya,1
0 days 00:37:27.000000000,DarkNetXX,1
0 days 04:31:37.000000000,Darkohako,1
0 days 00:09:26.000000000,DarkStream,1
0 days 01:49:49.000000000,darkxt_,1
0 days 01:03:31.000000000,darlead,1
0 days 00:16:22.000000000,DarlingtonFrim,1
0 days 00:52:44.000000000,DarrellFJohnson,1
0 days 00:44:45.000000000,DarrellJones1,1
0 days 02:02:49.000000000,DarrenDoxey,1
0 days 03:34:56.000000000,DarrenMole,1
0 days 01:05:26.000000000,DarrenNMaranda,1
0 days 03:33:08.000000000,DarrenXrdazbot,1
0 days 00:15:12.000000000,Darth_Pingu,1
0 days 05:42:00.000000000,darthIightwood,1
0 days 00:58:35.000000000,darththawne,1
0 days 02:59:40.000000000,DarthYak,1
0 days 00:05:24.000000000,darylwundermann,1
0 days 02:37:32.000000000,DAS19XX,1
0 days 02:54:55.000000000,DasJugghead,1
0 days 04:31:15.000000000,dasRenna,1
0 days 00:01:27.000000000,Dat_kap,1
0 days 00:40:39.000000000,datacrown,1
0 days 00:07:05.000000000,DatDudeKR,1
0 days 00:15:40.000000000,DatKartDudeDH,1
0 days 00:13:03.000000000,datmanhollon,1
0 days 01:10:19.000000000,datrumpnation1,1
0 days 02:18:48.000000000,dattiljs,1
0 days 04:24:56.000000000,Dattman25,1
0 days 00:08:26.000000000,daturley6070,1
0 days 05:14:48.000000000,DaughertyMJ,1
0 days 03:00:04.000000000,dauspol,1
0 days 03:07:18.000000000,davamrte1453,1
0 days 01:53:12.000000000,Dave_Tha_Rave,1
0 days 00:31:28.000000000,DaveEmmerich1,1
0 days 00:14:44.000000000,DaveEverlasting,1
0 days 02:29:44.000000000,Daveinwi4trump,1
0 days 00:00:48.000000000,davejscorona,1
0 days 00:05:32.000000000,davelawson35,1
0 days 00:19:50.000000000,davemoore007,1
0 days 01:00:37.000000000,daveorin,1
0 days 01:47:02.000000000,DaveSchwick,1
0 days 04:40:17.000000000,DaveStae,1
0 days 00:04:22.000000000,DaveyBoyy,1
0 days 00:23:05.000000000,daveymanny12,1
0 days 01:04:41.000000000,DaveyyDizzle,1
0 days 01:05:11.000000000,davezegrino,1
0 days 00:39:12.000000000,DaveZeltserman,1
0 days 01:22:02.000000000,david_james96,1
0 days 01:19:30.000000000,david_kapsner,1
0 days 00:07:32.000000000,david_ohde,1
0 days 00:37:13.000000000,David_Vaporium,1
0 days 01:31:45.000000000,david_volmer,1
0 days 00:00:29.000000000,DavidAtreides,1
0 days 01:16:33.000000000,DavidB773,1
0 days 00:06:39.000000000,davidbb2995,1
0 days 01:53:10.000000000,davidbrod517,1
0 days 02:23:31.000000000,DavidCa93401182,1
0 days 03:25:26.000000000,davidcook3387,1
0 days 02:28:44.000000000,DavidCraigJr,1
0 days 01:10:29.000000000,daviddavidsocal,1
0 days 00:05:02.000000000,DavidECathey2,1
0 days 00:04:20.000000000,davidfcoughlan,1
0 days 01:04:48.000000000,davidfe40323505,1
0 days 00:11:45.000000000,DavidForTrump,1
0 days 03:41:37.000000000,davidfromokie,1
0 days 01:50:40.000000000,davidhillgm,1
0 days 02:42:28.000000000,DavidHustle,1
0 days 05:03:45.000000000,DavidinSF,1
0 days 02:44:38.000000000,DavidJools85,1
0 days 01:36:39.000000000,DavidJoyce59,1
0 days 01:21:20.000000000,davidki21550273,1
0 days 00:28:21.000000000,Davidkmccarthy2,1
0 days 01:49:48.000000000,DavidKubala2,1
0 days 00:43:18.000000000,DavidLohago,1
0 days 00:02:01.000000000,davidmeek1975,1
0 days 00:01:09.000000000,davidn4138,1
0 days 04:20:22.000000000,davidnem_,1
0 days 03:59:30.000000000,davidorlxndo,1
0 days 02:08:45.000000000,davidreisig1,1
0 days 00:21:10.000000000,davidrohde650,1
0 days 00:51:24.000000000,DavidShorey,1
0 days 01:07:51.000000000,DavidSillars,1
0 days 01:35:11.000000000,DavidSirmuffin1,1
0 days 01:20:43.000000000,DavidSM_24,1
0 days 00:27:02.000000000,davidthomas38,1
0 days 00:05:19.000000000,DavidVanilla,1
0 days 03:27:43.000000000,DavidWa85939580,1
0 days 01:44:15.000000000,DavidWeingust,1
0 days 05:23:31.000000000,davidwmichaels,1
0 days 00:21:24.000000000,daviegordon2,1
0 days 03:46:03.000000000,davieschp,1
0 days 00:52:51.000000000,davijohn211,1
0 days 00:59:20.000000000,davis_battle,1
0 days 00:59:47.000000000,Davis05_30,1
0 days 00:29:10.000000000,davlyn2032,1
0 days 01:14:26.000000000,davokiwi,1
0 days 02:03:34.000000000,davonemorales,1
0 days 03:38:09.000000000,DavorioLy,1
0 days 02:54:44.000000000,davycastle14,1
0 days 02:46:04.000000000,davyjgrant,1
0 days 01:26:17.000000000,Dawn_Johnson16,1
0 days 00:19:08.000000000,DawnHunterton,1
0 days 00:39:15.000000000,Dawnkubik,1
0 days 04:00:04.000000000,DaxtonCrawford5,1
0 days 01:44:23.000000000,dayberryyy,1
0 days 03:59:08.000000000,dayne_homesley,1
0 days 02:06:48.000000000,DaysToNovember,1
0 days 00:33:35.000000000,DaystoTrump,1
0 days 04:08:18.000000000,Daytrippen62,1
0 days 01:41:46.000000000,DayumMaam,1
0 days 00:15:59.000000000,dazzer27manc27,1
0 days 00:40:07.000000000,db_kezza,1
0 days 01:31:25.000000000,db6607,1
0 days 00:05:34.000000000,dbadia81,1
0 days 00:43:20.000000000,dbar834,1
0 days 03:07:14.000000000,dbarton05,1
0 days 02:42:10.000000000,DbDonny1970,1
0 days 02:50:35.000000000,dbedell70,1
0 days 00:43:12.000000000,Dbell3Deb,1
0 days 01:12:42.000000000,dbmak,1
0 days 00:46:56.000000000,dbracing01,1
0 days 01:42:57.000000000,DBrady86,1
0 days 00:08:35.000000000,dbraunz,1
0 days 03:20:41.000000000,dbrow24,1
0 days 02:09:06.000000000,Dbrum35,1
0 days 04:57:32.000000000,DBuckeye,1
0 days 03:13:05.000000000,dbyi58,1
0 days 01:21:48.000000000,DBZDoll,1
0 days 00:00:46.000000000,DC_75,1
0 days 04:25:34.000000000,DC_FHT,1
0 days 06:35:03.000000000,dc20willsave,1
0 days 02:09:46.000000000,DCarrafiello,1
0 days 01:30:33.000000000,DCatul,1
0 days 00:55:44.000000000,DCBlossomz,1
0 days 01:24:30.000000000,dcd51,1
0 days 00:36:06.000000000,dcgilltx,1
0 days 01:48:55.000000000,dchammontree,1
0 days 01:23:23.000000000,DCizzle92785,1
0 days 05:35:01.000000000,DclareDiane,1
0 days 02:32:35.000000000,DCLEM62,1
0 days 02:49:20.000000000,DCMoshe,1
0 days 00:37:22.000000000,dcole164,1
0 days 00:28:45.000000000,dcorbellawatkin,1
0 days 01:08:12.000000000,dcunningham_11,1
0 days 02:02:40.000000000,dcwishy,1
0 days 05:16:55.000000000,Dcxtech01,1
0 days 04:41:35.000000000,dd330555,1
0 days 02:46:25.000000000,DDbeyork,1
0 days 00:23:49.000000000,ddendz,1
0 days 02:34:22.000000000,DDERSS,1
0 days 00:30:47.000000000,ddjohnson80,1
0 days 00:17:19.000000000,ddrbeastappv1,1
0 days 00:22:53.000000000,ddruzynski,1
0 days 01:18:43.000000000,dds5106,1
0 days 02:39:54.000000000,DDsaywhat,1
0 days 03:37:50.000000000,ddub_,1
0 days 00:03:35.000000000,dea_way,1
0 days 04:01:48.000000000,DeadJockey,1
0 days 04:24:27.000000000,dean_bean12,1
0 days 01:43:42.000000000,dean_briggs13,1
0 days 02:24:59.000000000,DeanBartell,1
0 days 04:06:01.000000000,deanbrown99,1
0 days 01:15:56.000000000,deanjnorris,1
0 days 00:36:42.000000000,DeanKinne,1
0 days 01:49:13.000000000,deanna_tricia,1
0 days 03:32:46.000000000,DeanoRed1,1
0 days 00:48:58.000000000,deanrcarey,1
0 days 00:47:09.000000000,deanroth,1
0 days 08:07:23.000000000,Deanwrd,1
0 days 00:11:02.000000000,deATalenta,1
0 days 00:25:29.000000000,Deb14030608,1
0 days 02:31:23.000000000,debageo,1
0 days 01:24:40.000000000,debarelline,1
0 days 02:56:22.000000000,debbie_glass,1
0 days 04:56:02.000000000,debbiegreer77,1
0 days 04:07:07.000000000,debbklett,1
0 days 00:47:40.000000000,debbymcmanus,1
0 days 03:13:51.000000000,Debdoll59,1
0 days 01:43:33.000000000,DebDpcldg,1
0 days 01:04:09.000000000,DebHamma,1
0 days 01:05:17.000000000,debhanorwright,1
0 days 00:50:16.000000000,Debi8lark,1
0 days 04:47:21.000000000,debirharris,1
0 days 02:51:25.000000000,debkelley0731,1
0 days 04:29:03.000000000,Deborah16652939,1
0 days 02:43:07.000000000,deborah2551,1
0 days 01:43:35.000000000,deborahrieck,1
0 days 01:14:32.000000000,DeborahRogan,1
0 days 00:28:23.000000000,DeborahThrasher,1
0 days 00:07:11.000000000,DeborahVance,1
0 days 00:32:19.000000000,DebparksParks,1
0 days 02:55:02.000000000,debra_bonanno,1
0 days 02:21:32.000000000,DebraDauzat,1
0 days 03:01:42.000000000,DebraDianeParr,1
0 days 00:04:12.000000000,DebraDion1,1
0 days 02:41:57.000000000,debragarrett,1
0 days 04:31:52.000000000,debramartinez,1
0 days 04:35:51.000000000,debrapluchino,1
0 days 00:30:54.000000000,debrataddeo,1
0 days 04:36:38.000000000,Debster234,1
0 days 05:00:04.000000000,Decentman282,1
0 days 01:07:30.000000000,Decentrik_,1
0 days 01:29:42.000000000,DecisionZero,1
0 days 01:00:34.000000000,Deck99,1
0 days 02:09:09.000000000,DeckerP_50,1
0 days 03:50:33.000000000,dedleavz,1
0 days 05:46:34.000000000,dedov49,1
0 days 01:08:59.000000000,Dee_Arr_Bee,1
0 days 03:07:16.000000000,deeakay316,1
0 days 00:33:43.000000000,Deejay_OM,1
0 days 00:04:19.000000000,DeeJohn47562326,1
0 days 03:54:31.000000000,DeepakPSIyer,1
0 days 03:48:46.000000000,DEEPSTWITT,1
0 days 01:36:24.000000000,deeptiyvd,1
0 days 04:45:23.000000000,Deepvoice80,1
0 days 02:04:10.000000000,deerhunterscott,1
0 days 04:24:42.000000000,deeterius,1
0 days 00:14:08.000000000,deetydoc,1
0 days 00:58:32.000000000,DefeatNJBullies,1
0 days 00:11:17.000000000,DefendingtheUSA,1
0 days 03:40:58.000000000,defiant_won,1
0 days 00:10:55.000000000,DefNotAMoose,1
0 days 05:44:10.000000000,DefonceMaureen,1
0 days 01:03:41.000000000,defranchrisco,1
0 days 02:47:32.000000000,deki83,1
0 days 01:42:51.000000000,delanobelli,1
0 days 04:15:52.000000000,DelboyMk3,1
0 days 00:36:43.000000000,delicateegg,1
0 days 00:32:38.000000000,Dellapearl,1
0 days 01:49:59.000000000,delphine9721,1
0 days 00:25:03.000000000,Delta_Tiger1,1
0 days 03:08:04.000000000,delta2768,1
0 days 00:06:57.000000000,demeko96,1
0 days 02:51:58.000000000,demelias23,1
0 days 00:17:24.000000000,DemExitNow,1
0 days 05:52:15.000000000,demize21,1
0 days 00:40:54.000000000,DemocracyDame,1
0 days 00:01:15.000000000,Demoocunts,1
0 days 00:25:22.000000000,DeneaReedy,1
0 days 01:57:41.000000000,DeniConservian,1
0 days 03:03:32.000000000,denise_fangirl,1
0 days 00:03:13.000000000,denise12741255,1
0 days 02:14:47.000000000,denisebtamez67,1
0 days 00:12:55.000000000,denisedry3,1
0 days 01:51:53.000000000,DenisePerfito,1
0 days 00:53:35.000000000,DeniseVOW,1
0 days 01:56:02.000000000,Denmac56,1
0 days 02:08:20.000000000,DennisMartin12,1
0 days 01:12:07.000000000,Dep_American,1
0 days 00:00:31.000000000,Deplorable_Matt,1
0 days 02:11:40.000000000,Deplorable4Sure,1
0 days 00:56:39.000000000,deplorable63,1
0 days 01:04:09.000000000,DeplorableAnnie,1
0 days 00:13:07.000000000,DeplorableBen,1
0 days 00:37:46.000000000,DeplorableBrit,1
0 days 00:13:38.000000000,Deplorablecasee,1
0 days 00:25:22.000000000,DeplorableCath,1
0 days 00:51:16.000000000,deplorabledane1,1
0 days 00:18:43.000000000,DeplorableGran,1
0 days 01:15:28.000000000,DeplorableJoCur,1
0 days 00:34:48.000000000,DeplorableK,1
0 days 01:22:36.000000000,DeplorableMe55,1
0 days 00:18:30.000000000,DeplorableMe70,1
0 days 00:22:05.000000000,DeplorableMeme,1
0 days 02:41:27.000000000,DeplorableSaph,1
0 days 02:13:20.000000000,deplorableseb,1
0 days 00:48:29.000000000,DeplorableShiv,1
0 days 05:16:50.000000000,DeplorableSJR,1
0 days 00:02:31.000000000,DeplorableTLB,1
0 days 00:02:00.000000000,DeplorableTodd,1
0 days 04:16:41.000000000,DeplorableVegas,1
0 days 00:56:19.000000000,DeplorableVik,1
0 days 00:44:58.000000000,deplorifornia,1
0 days 03:11:12.000000000,Deplrdnck,1
0 days 00:04:35.000000000,der_Hotzenplotz,1
0 days 04:13:22.000000000,dereckgrey,1
0 days 05:23:11.000000000,DereckIsPsycho,1
0 days 04:46:06.000000000,derekbarks1,1
0 days 01:40:43.000000000,DerekDrushel,1
0 days 02:42:29.000000000,DerekLeeJames88,1
0 days 00:57:49.000000000,Derekmb777,1
0 days 02:00:30.000000000,DerickSmith91,1
0 days 00:02:09.000000000,DerikBrace,1
0 days 00:03:28.000000000,Dern_,1
0 days 03:40:43.000000000,DerosaTn,1
0 days 00:10:55.000000000,DerpyDoom,1
0 days 01:37:33.000000000,DerrickJewell15,1
0 days 02:10:41.000000000,Deruelle20_,1
0 days 02:22:03.000000000,desi40777,1
0 days 00:17:03.000000000,desid26,1
0 days 01:34:06.000000000,desimartin123,1
0 days 04:22:47.000000000,desiree_cassel,1
0 days 00:05:21.000000000,desireestites,1
0 days 02:05:19.000000000,desk_hack,1
0 days 00:03:43.000000000,deslarris,1
0 days 02:36:50.000000000,desmondmgs,1
0 days 02:24:55.000000000,dessypooh711,1
0 days 02:01:54.000000000,destiny_113,1
0 days 03:58:41.000000000,destinyfaith__,1
0 days 02:22:05.000000000,destinysxo,1
0 days 00:51:09.000000000,detemple,1
0 days 00:03:18.000000000,Dev_Ram20685,1
0 days 02:29:47.000000000,deverycarroll,1
0 days 01:54:13.000000000,devesh1966,1
0 days 01:39:03.000000000,devinbrezak,1
0 days 04:58:03.000000000,devinenick50,1
0 days 01:50:21.000000000,DevinMeyer_3,1
0 days 03:32:29.000000000,devinrfowler_,1
0 days 03:13:06.000000000,devinsarg1,1
0 days 03:19:12.000000000,devkota_hk,1
0 days 05:06:14.000000000,Devon_Bennett95,1
0 days 03:11:26.000000000,devynwillows,1
0 days 00:50:46.000000000,DewdFayceYA_DIG,1
